위치,법정동명,법정동코드,대피소명,경도,위도,수용가능인원,구,시,현재인원,비율,읍면동,담당자 연락처
전라북도 진안군 상전면 주평리 1074-3,전라북도 진안군 상전면,45720340,상전면 체련공원,127.4834766,35.82263684,7272,진안군,전라북도,2815,0.38710121,상전면,010-6466-5243
전라북도 진안군 백운면 백암리 631-0,전라북도 진안군 백운면,45720350,백운중학교 운동장,127.3974,35.6887,7321,진안군,전라북도,5839,0.797568638,백운면,010-3764-1350
전라북도 진안군 백운면 백암리 537-0,전라북도 진안군 백운면,45720350,백운초등학교 운동장,127.3984,35.6918,4905,진안군,전라북도,3544,0.722528033,백운면,010-3059-7805
전라북도 진안군 성수면 외궁리 780-1,전라북도 진안군 성수면,45720360,진성중학교 운동장,127.3217,35.7042,5739,진안군,전라북도,919,0.160132427,성수면,010-6679-1133
전라북도 진안군 성수면 외궁리 687-5,전라북도 진안군 성수면,45720360,외궁초등학교 운동장,127.3253,35.7068,2652,진안군,전라북도,2074,0.782051282,성수면,010-3305-1499
전라북도 진안군 마령면 평지리 583-1,전라북도 진안군 마령면,45720370,마령고등학교,127.3721771,35.73178106,4355,진안군,전라북도,922,0.211710677,마령면,010-6146-9938
전라북도 진안군 마령면 평지리 991-0,전라북도 진안군 마령면,45720370,마령초등학교 운동장,127.3695965,35.73504818,3583,진안군,전라북도,970,0.270722858,마령면,010-7739-7107
전라북도 진안군 마령면 평지리 580-4,전라북도 진안군 마령면,45720370,마령중학교 운동장,127.3721,35.7326,4589,진안군,전라북도,4210,0.917411201,마령면,010-3307-4463
전라북도 진안군 부귀면 거석리 475,전라북도 진안군 부귀면,45720380,부귀중학교 운동장,127.3659262,35.83990365,9466,진안군,전라북도,2922,0.30868371,부귀면,010-1549-9509
전라북도 진안군 부귀면 거석리 788-0,전라북도 진안군 부귀면,45720380,부귀초등학교 운동장,127.3613,35.8375,3280,진안군,전라북도,2775,0.846036585,부귀면,010-8693-6638
전라북도 진안군 부귀면 신정리 749-0,전라북도 진안군 부귀면,45720380,장승초등학교 운동장,127.3349,35.799,2033,진안군,전라북도,1132,0.556812592,부귀면,010-9027-6913
전라북도 진안군 정천면 봉학리 517,전라북도 진안군 정천면,45720390,조림초등학교 운동장,127.4300043,35.87218122,1390,진안군,전라북도,925,0.665467626,정천면,010-1833-5690
전라북도 진안군 진안읍 군상리 1066-0,전라북도 진안군 진안읍,45720250,진안여자중학교,127.4210435,35.80105809,3459,진안군,전라북도,491,0.14194854,진안읍,010-9917-3048
전라북도 진안군 진안읍 군상리 1053-4,전라북도 진안군 진안읍,45720250,진안중학교,127.4187176,35.79999607,6253,진안군,전라북도,1092,0.174636175,진안읍,010-3874-9614
전라북도 진안군 진안읍 군상리 1054,전라북도 진안군 진안읍,45720250,진안공업고등학교 운동장,127.4172306,35.80083228,3157,진안군,전라북도,398,0.126069053,진안읍,010-5250-7689
전라북도 진안군 진안읍 군상리 406-8,전라북도 진안군 진안읍,45720250,진안고원시장,127.428631,35.7926451,1013,진안군,전라북도,262,0.25863771,진안읍,010-6413-5752
전라북도 진안군 진안읍 군상리 222-0,전라북도 진안군 진안읍,45720250,진안중앙초등학교 운동장,127.4355,35.7952,4802,진안군,전라북도,3455,0.719491878,진안읍,010-5181-9466
전라북도 진안군 진안읍 군하리 97-4,전라북도 진안군 진안읍,45720250,진안군청,127.4251342,35.79152838,1494,진안군,전라북도,288,0.192771084,진안읍,010-7132-9943
전라북도 진안군 진안읍 군하리 58-0,전라북도 진안군 진안읍,45720250,진안공설운동장 주차장(국궁장),127.4286365,35.78765641,2703,진안군,전라북도,1054,0.389937107,진안읍,010-1926-5848
전라북도 진안군 진안읍 군하리 386-0,전라북도 진안군 진안읍,45720250,진안제일고등학교 운동장,127.4211,35.7866,4260,진안군,전라북도,2145,0.503521127,진안읍,010-9537-8129
전라북도 진안군 진안읍 군하리 129,전라북도 진안군 진안읍,45720250,진안초등학교 운동장,127.4241779,35.79070279,4412,진안군,전라북도,1232,0.279238441,진안읍,010-7660-4441
전라북도 진안군 진안읍 죽산리 4-0,전라북도 진안군 진안읍,45720250,오천초등학교 운동장,127.4929,35.7766,3967,진안군,전라북도,3859,0.972775397,진안읍,010-9330-6907
전라북도 진안군 진안읍 연장리 998-0,전라북도 진안군 진안읍,45720250,한방고등학교 운동장,127.3769,35.7706,3055,진안군,전라북도,1546,0.506055646,진안읍,010-2844-4864
전라북도 진안군 용담면 송풍리 1002-0,전라북도 진안군 용담면,45720310,송풍초등학교 운동장,127.5186,35.9647,3718,진안군,전라북도,2788,0.749865519,용담면,010-5812-2744
전라북도 진안군 안천면 백화리 875-1,전라북도 진안군 안천면,45720320,안천고등학교 운동장,127.56,35.9,4781,진안군,전라북도,3577,0.748169839,안천면,010-2988-7007
경상남도 김해시 지내동 297-5,경상남도 김해시 지내동,48250121,김해활천초등학교 운동장,128.9187387,35.23189941,8323,김해시,경상남도,4467,0.536705515,지내동,010-6844-8798
경상남도 김해시 부곡동 800-4,경상남도 김해시 부곡동,48250125,김해부곡초등학교 운동장,128.7997156,35.20658352,4638,김해시,경상남도,1102,0.237602415,부곡동,010-6856-2843
경상남도 김해시 삼문동 60-1,경상남도 김해시 삼문동,48250128,삼문초등학교 운동장,128.8030752,35.19798354,6077,김해시,경상남도,5407,0.889748231,삼문동,010-6645-6665
경상남도 김해시 관동동 452-4,경상남도 김해시 관동동,48250130,덕정초등학교 운동장,128.7986273,35.1777009,3489,김해시,경상남도,2668,0.764689023,관동동,010-2986-1455
경상남도 김해시 율하동 1303-0,경상남도 김해시 율하동,48250131,율하초등학교 운동장,128.8082922,35.17152258,2545,김해시,경상남도,1066,0.418860511,율하동,010-3408-9893
경상남도 김해시 율하동 1395-0,경상남도 김해시 율하동,48250131,수남초등학교 운동장,128.81878,35.1702159,3478,김해시,경상남도,2949,0.847901093,율하동,010-3213-3423
경상남도 김해시 장유동 446-1,경상남도 김해시 장유동,48250132,모산공원,128.8228083,35.16819543,36492,김해시,경상남도,28984,0.794256275,장유동,010-8710-9777
경상남도 김해시 진영읍 진영리 1342-0,경상남도 김해시 진영읍,48250250,진영공설운동장,128.7177644,35.30873701,9844,김해시,경상남도,5393,0.547846404,진영읍,010-6246-4670
경상남도 김해시 진영읍 진영리 275-21,경상남도 김해시 진영읍,48250250,진영고등학교 운동장,128.730551,35.30454022,2581,김해시,경상남도,751,0.290972491,진영읍,010-8515-3288
경상남도 김해시 대성동 434,경상남도 김해시 대성동,48250105,대성동고분박물관주변,128.8739701,35.23747,24380,김해시,경상남도,2184,0.089581624,대성동,010-1380-3640
경상남도 김해시 구산동 660-0,경상남도 김해시 구산동,48250106,김해운동장,128.8756676,35.25568893,91287,김해시,경상남도,5252,0.057532836,구산동,010-4351-6658
경상남도 김해시 삼계동 1437,경상남도 김해시 삼계동,48250107,화정공원,128.8660325,35.26141057,21575,김해시,경상남도,19542,0.905770568,삼계동,010-4433-8418
경상남도 김해시 삼계동 9-0,경상남도 김해시 삼계동,48250107,김해시민체육공원,128.8810179,35.25813548,173563,김해시,경상남도,148211,0.853932002,삼계동,010-7572-4241
경상남도 김해시 삼계동 1424-0,경상남도 김해시 삼계동,48250107,삼계초등학교 운동장,128.8640714,35.26746441,4376,김해시,경상남도,94,0.021480804,삼계동,010-5283-8647
경상남도 김해시 내동 106-1,경상남도 김해시 내동,48250108,연지공원,128.868772,35.24593018,61212,김해시,경상남도,41750,0.682055806,내동,010-4227-4526
경상남도 김해시 내동 169-0,경상남도 김해시 내동,48250108,내동중학교 운동장,128.8582242,35.24132556,12050,김해시,경상남도,1537,0.127551867,내동,010-2191-8133
경상남도 김해시 내동 168-0,경상남도 김해시 내동,48250108,내동초등학교 운동장,128.8595545,35.24253478,5701,김해시,경상남도,201,0.035256972,내동,010-4506-8887
전라북도 장수군 장계면 장계리 250,전라북도 장수군 장계면,45740335,장계초등학교 운동장,127.5812048,35.73206391,6787,장수군,전라북도,3711,0.54678061,장계면,010-8862-1830
전라북도 장수군 장계면 장계리 24-0,전라북도 장수군 장계면,45740335,백화여고 운동장,127.587115,35.72788024,7878,장수군,전라북도,850,0.107895405,장계면,010-3394-1436
전라북도 장수군 장계면 장계리 301-0,전라북도 장수군 장계면,45740335,장계중학교 운동장,127.5825055,35.73250299,9818,장수군,전라북도,7977,0.812487268,장계면,010-7207-3307
전라북도 장수군 장계면 장계리 304-1,전라북도 장수군 장계면,45740335,장계공고 운동장,127.5821994,35.7335118,7272,장수군,전라북도,5298,0.728547855,장계면,010-7971-5695
전라북도 장수군 장계면 송천리 948-0,전라북도 장수군 장계면,45740335,장계농공단지,127.5946831,35.74259078,12018,장수군,전라북도,4526,0.376601764,장계면,010-9594-2507
전라북도 장수군 장계면 명덕리 1459,전라북도 장수군 장계면,45740335,마사고 운동장,127.6343453,35.72411537,4606,장수군,전라북도,96,0.02084238,장계면,010-3529-1275
전라북도 무주군 적상면 사산리 1210-1,전라북도 무주군 적상면,45730330,적상중학교 운동장,127.6570916,35.93507892,4848,무주군,전라북도,1399,0.288572607,적상면,010-2188-3953
전라북도 무주군 적상면 사천리 294-4,전라북도 무주군 적상면,45730330,적상면 생활체육공원,127.6575526,35.94228618,3636,무주군,전라북도,1979,0.544279428,적상면,010-3673-7278
전라북도 무주군 적상면 포내리 803,전라북도 무주군 적상면,45730330,괴목초등학교 운동장,127.7160042,35.94700912,3636,무주군,전라북도,46,0.012651265,적상면,010-6339-5349
전라북도 무주군 안성면 장기리 1309,전라북도 무주군 안성면,45730340,안성초등학교 운동장,127.6551637,35.86554435,4000,무주군,전라북도,2248,0.562,안성면,010-9208-2464
전라북도 무주군 안성면 장기리 1682-2,전라북도 무주군 안성면,45730340,안성면 생활체육공원,127.6500268,35.86999408,12242,무주군,전라북도,6309,0.515356968,안성면,010-1699-6529
전라북도 무주군 안성면 사전리 1224-0,전라북도 무주군 안성면,45730340,안성중학교 운동장,127.6533275,35.87000588,3393,무주군,전라북도,362,0.106690245,안성면,010-5613-7923
전라북도 무주군 안성면 사전리 1238,전라북도 무주군 안성면,45730340,안성고등학교 운동장,127.6533275,35.87000588,8484,무주군,전라북도,6001,0.707331447,안성면,010-4898-6289
전라북도 무주군 안성면 진도리 865-0,전라북도 무주군 안성면,45730340,푸른꿈고등학교 운동장,127.6196579,35.86425204,3636,무주군,전라북도,3170,0.871837184,안성면,010-1665-4203
전라북도 무주군 부남면 대유리 1238-20,전라북도 무주군 부남면,45730350,부남면 생활체육공원,127.5568,35.9801,18181,무주군,전라북도,5324,0.292833177,부남면,010-1995-7900
전라북도 무주군 부남면 대소리 505,전라북도 무주군 부남면,45730350,부남초등학교 운동장,127.5595577,35.97311805,3030,무주군,전라북도,2337,0.771287129,부남면,010-7693-6548
전라북도 무주군 부남면 가당리 448-2,전라북도 무주군 부남면,45730350,부당초등학교 운동장,127.5800546,36.0151909,3636,무주군,전라북도,1761,0.484323432,부남면,010-1227-5996
전라북도 장수군 장수읍 장수리 195-0,전라북도 장수군 장수읍,45740250,장수초등학교 운동장,127.5219433,35.64827716,5696,장수군,전라북도,3949,0.693293539,장수읍,010-7838-3579
전라북도 장수군 장수읍 장수리 546-0,전라북도 장수군 장수읍,45740250,장수경찰서,127.5165624,35.6467758,2538,장수군,전라북도,983,0.387312845,장수읍,010-3416-4101
전라북도 장수군 장수읍 장수리 390-0,전라북도 장수군 장수읍,45740250,장수중학교 운동장,127.5214154,35.65251803,12121,장수군,전라북도,11102,0.915931029,장수읍,010-2223-6722
전라북도 장수군 장수읍 장수리 673-1,전라북도 장수군 장수읍,45740250,한국농어촌공사 무진장지사,127.5150785,35.64669296,606,장수군,전라북도,310,0.511551155,장수읍,010-5052-1290
전라북도 진안군 주천면 주양리 466-0,전라북도 진안군 주천면,45720400,주천초등학교 운동장,127.4264,35.9762,3122,진안군,전라북도,1022,0.32735426,주천면,010-7568-6842
전라북도 진안군 주천면 주양리 75-0,전라북도 진안군 주천면,45720400,주천중학교 운동장,127.4299,35.9788,5347,진안군,전라북도,1720,0.321675706,주천면,010-2707-4811
전라북도 무주군 무주읍 읍내리 472,전라북도 무주군 무주읍,45730250,무주고등학교 운동장,127.6634967,36.0134636,7272,무주군,전라북도,3479,0.478410341,무주읍,010-8581-2620
전라북도 무주군 무주읍 읍내리 343,전라북도 무주군 무주읍,45730250,무주초등학교 운동장,127.6608285,36.0107526,7272,무주군,전라북도,3087,0.42450495,무주읍,010-3574-5487
전라북도 무주군 무주읍 읍내리 355-5,전라북도 무주군 무주읍,45730250,무주중학교 운동장,127.6645761,36.01081195,4848,무주군,전라북도,657,0.135519802,무주읍,010-9720-2187
전라북도 무주군 무주읍 읍내리 416-0,전라북도 무주군 무주읍,45730250,무주중앙초등학교 운동장,127.6642684,36.01242172,5454,무주군,전라북도,3880,0.711404474,무주읍,010-6297-5809
