대피소명,위치,현재인원,수용가능인원,수용가능인원범위,경도,위도,시,구,읍면동,담당자 연락처,비율
선두구동 행정복지센터 지하 1층,"부산광역시 금정구 두구죽전1길 13 (두구동, 선두구동주민센터)",183,264,100이상 1000이하,129.1133555,35.2982523,부산광역시,금정구,두구동,010-1894-2378,0.6931818181818182
세웅종합병원 지하주차장 1층,"부산광역시 금정구 서동로 162, 세웅병원 (서동)",397,675,100이상 1000이하,129.1040334,35.2145413,부산광역시,금정구,서동,010-9842-5389,0.5881481481481482
파크랜드 지하주차장 지하1층,"부산광역시 금정구 반송로 365, (주)파크랜드 (서동)",0,240,100이상 1000이하,129.1056616,35.2114248,부산광역시,금정구,서동,010-5618-8248,0.0
태인빌라 지하주차장 1층,"부산광역시 금정구 금강로 679 (남산동, 태인빌라)",303,653,100이상 1000이하,129.0888398,35.2681516,부산광역시,금정구,남산동,010-3279-3271,0.46401225114854516
크로바빌딩 지하주차장 1층,부산광역시 금정구 중앙대로2097번길 6 (남산동),68,249,100이상 1000이하,129.092097,35.2716737,부산광역시,금정구,남산동,010-7623-7516,0.27309236947791166
수광빌딩 지하주차장 1층,"부산광역시 금정구 중앙대로 2093 (남산동, 수광빌딩)",219,615,100이상 1000이하,129.0923542,35.2711562,부산광역시,금정구,남산동,010-1479-7738,0.35609756097560974
노포지하철역 지하1층,부산광역시 금정구 중앙대로 2238-0 (노포동),8,660,100이상 1000이하,129.0954801,35.2846867,부산광역시,금정구,노포동,010-4494-1393,0.012121212121212121
우신뉴타운아파트 102동 지하주차장 1층,"부산광역시 금정구 중앙대로1667번길 8, 102동 지하주차장 1층 (부곡동, 우신뉴타운아파트)",1675,9376,5000이상,129.0905907,35.2341717,부산광역시,금정구,부곡동,010-9815-9737,0.1786476109215017
부곡2동 부산은행 지하주차장 1층,"부산광역시 금정구 부곡로 117, 부산은행 지하주차장 1층 (부곡동)",327,397,100이상 1000이하,129.0916227,35.2263858,부산광역시,금정구,부곡동,010-2577-4627,0.8236775818639799
장전2동 행정복지센터 지하 1층,부산광역시 금정구 소정로 19 (장전동),296,355,100이상 1000이하,129.0809712,35.2277638,부산광역시,금정구,장전동,010-3547-1072,0.8338028169014085
청룡동 경동아파트 지하주차장 1층,부산광역시 금정구 청룡예전로 74 (청룡동),868,5487,5000이상,129.0863594,35.2803529,부산광역시,금정구,청룡동,010-7514-7884,0.15819209039548024
부곡2동 대우아파트 지하주차장 1~3층,"부산광역시 금정구 부산대학로 10, 지하주차장1,2,3층 (부곡동, 대우아파트)",44433,59844,5000이상,129.0906883,35.2328414,부산광역시,금정구,부곡동,010-1242-6105,0.7424804491678364
대순진리교 지하 1층,부산광역시 금정구 공단동로29번길 60 (금사동),574,695,100이상 1000이하,129.1137909,35.2206603,부산광역시,금정구,금사동,010-4805-2941,0.8258992805755395
서3동 서진어패럴 지하주차장 1층,부산광역시 금정구 금사로 27 (서동),90,286,100이상 1000이하,129.1076065,35.2164171,부산광역시,금정구,서동,010-5081-2214,0.3146853146853147
금정세대공감센터 지하1층,"부산광역시 금정구 금정로 29-6, 금정세대공감센터 (장전동)",172,241,100이상 1000이하,129.0855102,35.22748,부산광역시,금정구,장전동,010-6739-4274,0.7136929460580913
금성동 행정복지센터 지하1층,"부산광역시 금정구 산성로 452, 금성동 행정복지센터 (금성동)",16,40,0이상 100이하,129.0561369,35.2503351,부산광역시,금정구,금성동,010-6082-9473,0.4
남산지하철역 지하 1층,"부산광역시 금정구 중앙대로 2019-1 (남산동, 남산 지하철 역)",4539,5446,5000이상,129.0924993,35.2652747,부산광역시,금정구,남산동,010-6374-5296,0.8334557473374954
GS 금정아파트 지하1층,"부산광역시 금정구 금강로 217 (장전동, 지에스금정아파트)",490,4006,1000이상 5000이하,129.0819937,35.2285164,부산광역시,금정구,장전동,010-9552-8368,0.12231652521218173
만세한신아파트 지하1층,"부산광역시 금정구 소정로 39 (장전동, 금정산한신아파트)",1878,5706,5000이상,129.0797288,35.2280773,부산광역시,금정구,장전동,010-2654-7810,0.3291272344900105
장전2동 경보아파트 지하1층,"부산광역시 금정구 식물원로75번길 39 (장전동, 경보아파트)",4521,8792,5000이상,129.0812406,35.2247457,부산광역시,금정구,장전동,010-9004-3538,0.5142174704276615
청룡동 새마을금고 지하1층,"부산광역시 금정구 청룡로 23-1 (청룡동, 새마을금고)",159,212,100이상 1000이하,129.0899066,35.2754057,부산광역시,금정구,청룡동,010-5333-2899,0.75
교원공제회관 빌딩 지하주차장 지하1층~2층,"부산광역시 동구 중앙대로 192, 한국교직원공제회 부산회관 (초량동)",2445,2825,1000이상 5000이하,129.0397651,35.114358,부산광역시,동구,초량동,010-9774-2263,0.8654867256637168
삼성화재보험 빌딩 지하주차장 지하1층,"부산광역시 동구 중앙대로 184, 삼성화재 부산초량사옥 (초량동)",1524,1824,1000이상 5000이하,129.0394297,35.1136877,부산광역시,동구,초량동,010-5994-5860,0.8355263157894737
교보생명 지하주차장 지하2층,부산광역시 부산진구 중앙대로 658-0 (부전동),4645,5144,5000이상,129.0595497,35.1514937,부산광역시,부산진구,부전동,010-4727-7993,0.9029937791601866
선경아파트,부산광역시 부산진구 새싹로 221 (초읍동),1606,2000,1000이상 5000이하,129.0478433,35.1757194,부산광역시,부산진구,초읍동,010-5432-4655,0.803
부암3동 화승아파트 지하주차장 지하1층,"부산광역시 부산진구 당감로 79 (부암동, 화승삼성아파트)",904,8122,5000이상,129.037512,35.169001,부산광역시,부산진구,부암동,010-2030-3767,0.1113026348190101
동서그린아파트 101동 지하1층,부산광역시 연제구 토곡로 50-2 (연산동),397,1157,1000이상 5000이하,129.1019235,35.1827969,부산광역시,연제구,연산동,010-4834-8143,0.34312878133102853
새연산빌딩 지하주차장 지하1층,부산광역시 연제구 중앙대로 1108 (연산동),316,560,100이상 1000이하,129.08199,35.1867464,부산광역시,연제구,연산동,010-6522-1191,0.5642857142857143
한양아파트3동 지하1층,부산광역시 연제구 온천천남로 110 (연산동),192,1065,1000이상 5000이하,129.1055957,35.1897179,부산광역시,연제구,연산동,010-3659-9935,0.18028169014084508
한양아파트5동 지하1층,부산광역시 연제구 온천천남로 110 (연산동),605,1001,1000이상 5000이하,129.1055957,35.1897179,부산광역시,연제구,연산동,010-1183-3589,0.6043956043956044
신동아오피스텔 지하2~3층,부산광역시 부산진구 가야대로 749-1 (부전동),726,800,100이상 1000이하,129.0536602,35.1581031,부산광역시,부산진구,부전동,010-5907-2117,0.9075
신한은행 서면지점 지하2층,"부산광역시 부산진구 새싹로 6 (부전동, 신한은행부전지점)",761,1255,1000이상 5000이하,129.0587395,35.1587279,부산광역시,부산진구,부전동,010-1090-8506,0.6063745019920319
국민은행 개금동지점,부산광역시 부산진구 복지로 2 (개금동),495,800,100이상 1000이하,129.0200719,35.1527107,부산광역시,부산진구,개금동,010-1177-9403,0.61875
한양아파트21동 지하1층,부산광역시 연제구 온천천남로 110 (연산동),509,721,100이상 1000이하,129.1055957,35.1897179,부산광역시,연제구,연산동,010-8118-6130,0.7059639389736477
한양아파트41동 지하1층,부산광역시 연제구 온천천남로 110 (연산동),27,1041,1000이상 5000이하,129.1055957,35.1897179,부산광역시,연제구,연산동,010-1072-4392,0.025936599423631124
한양아파트53동 지하1층,부산광역시 연제구 온천천남로 110 (연산동),496,600,100이상 1000이하,129.1055957,35.1897179,부산광역시,연제구,연산동,010-5047-8833,0.8266666666666667
한신타워아파트 지하주차장 지하1층,"부산광역시 부산진구 성지로61번길 30 (연지동, 연지한신타워)",887,1019,1000이상 5000이하,129.0530324,35.1757472,부산광역시,부산진구,연지동,010-8592-4235,0.8704612365063789
삼익아파트 각 동 지하실,"부산광역시 부산진구 당감로 17 (당감동, 삼익아파트)",1242,5500,5000이상,129.0377434,35.1624943,부산광역시,부산진구,당감동,010-6154-3827,0.2258181818181818
동원타워아파트 지하 주차장,"부산광역시 부산진구 동평로 18 (당감동, 동원타워)",694,1575,1000이상 5000이하,129.0325879,35.164254,부산광역시,부산진구,당감동,010-2423-2008,0.44063492063492066
국제백양아파트 각 동 지하실,부산광역시 부산진구 백양관문로 104-1 (당감동),6069,8572,5000이상,129.0282267,35.1684442,부산광역시,부산진구,당감동,010-4934-9723,0.7080027998133458
국제프라자 지하 주차장,"부산광역시 부산진구 백양관문로 103 (당감동, 국제프라자아파트)",987,1200,1000이상 5000이하,129.0273346,35.1678102,부산광역시,부산진구,당감동,010-3511-7647,0.8225
동원화인패밀리타운 101동~104동 지하주차장 지하1층,"부산광역시 부산진구 백양관문로77번길 55 (개금동, 동원화인패밀리타운)",2619,4080,1000이상 5000이하,129.0282971,35.1632679,부산광역시,부산진구,개금동,010-9924-5236,0.6419117647058824
동원화인패밀리타운 105동 지하주차장 지하1층,"부산광역시 부산진구 백양관문로77번길 42 (개금동, 동원화인패밀리타운)",282,1440,1000이상 5000이하,129.027847,35.1655936,부산광역시,부산진구,개금동,010-8740-4499,0.19583333333333333
신한은행 부전동지점 지하2층,"부산광역시 부산진구 중앙대로 748 (부전동, 신한은행부전동지점)",525,800,100이상 1000이하,129.06056,35.1590106,부산광역시,부산진구,부전동,010-2062-5613,0.65625
부산은행 전포동지점 지하1층,부산광역시 부산진구 중앙대로 807 (부전동),612,1760,1000이상 5000이하,129.0634487,35.1638758,부산광역시,부산진구,부전동,010-8899-1094,0.3477272727272727
현대아파트 103~212동 지하주차장 1층,부산광역시 부산진구 동평로 352,0,1,0이상 100이하,129.0632963,35.1733576,부산광역시,부산진구,양정동,010-9912-1546,0.0
벽산아파트,부산광역시 부산진구 엄광로 68-0,2170,8000,5000이상,129.0249071,35.1467498,부산광역시,부산진구,가야동,010-7136-2213,0.27125
백양산쌍용스윗닷홈 지하주차장 지하1층,"부산광역시 부산진구 백양산로 70 (부암동, 백양산쌍용스윗닷홈)",2218,12100,5000이상,129.0315292,35.175575,부산광역시,부산진구,부암동,010-5684-4891,0.18330578512396695
당감뜨란채아파트 지하주차장 지하1층,부산광역시 부산진구 백양산로 57 (부암동),4834,6969,5000이상,129.0295534,35.1743091,부산광역시,부산진구,부암동,010-6924-3637,0.6936432773712153
시민장례식장(지하1~3층),부산광역시 부산진구 자유평화로 31 (범천동),3601,3940,1000이상 5000이하,129.0630441,35.1416011,부산광역시,부산진구,범천동,010-1492-6515,0.9139593908629442
주공아파트 각 동 지하실,부산광역시 부산진구 백양관문로 10 (당감동),7966,10000,5000이상,129.0326912,35.1616833,부산광역시,부산진구,당감동,010-1917-8386,0.7966
연지화인아파트 지하주차장 지하1층,"부산광역시 부산진구 동평로291번길 30 (연지동, 화인아파트)",982,3110,1000이상 5000이하,129.0589102,35.17343,부산광역시,부산진구,연지동,010-3747-5620,0.3157556270096463
유원오피스텔 지하2층,"부산광역시 부산진구 서면문화로 27 (부전동, 유원골든타워오피스텔)",1960,10000,5000이상,129.0556017,35.1594271,부산광역시,부산진구,부전동,010-2122-2514,0.196
부산은행 당감동지점 지하 주차장,부산광역시 부산진구 당감로 48 (당감동),461,520,100이상 1000이하,129.0392872,35.1658619,부산광역시,부산진구,당감동,010-4324-9735,0.8865384615384615
부산진구청사,부산광역시 부산진구 시민공원로 30 (부암동),577,800,100이상 1000이하,129.053157,35.162913,부산광역시,부산진구,부암동,010-2942-3145,0.72125
초읍대우아파트 지하주차장 1층,"부산광역시 부산진구 성지로94번길 85 (초읍동, 초읍대우아파트)",2331,5300,5000이상,129.0575565,35.1810351,부산광역시,부산진구,초읍동,010-5039-2095,0.43981132075471696
서면 이편한세상 아파트,부산광역시 부산진구 가야대로 702 (범천동),5928,8770,5000이상,129.0489794,35.1563658,부산광역시,부산진구,범천동,010-3511-2551,0.6759407069555302
대우그린타워아파트 지하주차장 지하1층,부산광역시 연제구 월드컵대로 343 (거제동),525,2307,1000이상 5000이하,129.0611601,35.1879894,부산광역시,연제구,거제동,010-9289-2909,0.22756827048114434
거제대우아파트 지하주차장 지하1층,부산광역시 연제구 아시아드대로28번길 9-0 (거제동),2140,6334,5000이상,129.0696497,35.1881925,부산광역시,연제구,거제동,010-1578-4013,0.33785917271866117
거제현대타운아파트 지하주차장 지하1층,부산광역시 연제구 아시아드대로46번길 15 (거제동),53,4383,1000이상 5000이하,129.0694431,35.1891041,부산광역시,연제구,거제동,010-2666-2889,0.012092174309833448
다뉴브하이타운아파트 지하주차장 지하1층,부산광역시 연제구 월드컵대로252번길 5-0 (거제동),597,2063,1000이상 5000이하,129.0698558,35.1910872,부산광역시,연제구,거제동,010-2315-9109,0.28938439166262725
